fonte,tipo,termo,conteudo,relevancia,regiao,cliente,fonte_busca,categoria,data_coleta,valor,url,buscador,posicao,canal,video_id,publicado_em,autor,likes,video_titulo,desenvolvedor,rating,installs,app_id
Google Suggest,sugestao,bitcoin,bitcoin ainda vale a pena,551.0,br,chrome,youtube,categoria_Questões_qual,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin em alta hoje,550.0,br,chrome,youtube,categoria_Questões_qual,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto rende,1251.0,br,chrome,youtube,categoria_Questões_quanto,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto vale,1250.0,br,chrome,youtube,categoria_Questões_quanto,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,quanto bitcoin pode chegar,601.0,br,chrome,youtube,categoria_Questões_quanto,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,quanto bitcoin rende por mes,600.0,br,chrome,youtube,categoria_Questões_quanto,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,quanto bitcoin,554.0,br,chrome,youtube,categoria_Questões_quanto,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin rende quanto por dia,553.0,br,chrome,youtube,categoria_Questões_quanto,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin a quanto arrivera,552.0,br,chrome,youtube,categoria_Questões_quanto,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin em portugues,551.0,br,chrome,youtube,categoria_Questões_quanto,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin em alta hoje,550.0,br,chrome,youtube,categoria_Questões_quanto,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de graça,1250.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de hoje,1000.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de papel,602.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de donald trump,601.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,http://bitcoin.de,600.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de netherite,559.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin de trump,558.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin do mercado pago,557.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin'de son durum,556.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin.de verkaufen,555.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin'de neler oluyor,554.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin'de nasil para kazanilir,553.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin.de auf wallet überweisen,552.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin'de para nasıl çekilir,551.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin.de auszahlung,550.0,br,chrome,youtube,categoria_Preposições_de,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para iniciantes,1250.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para leigos,750.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para 2026,601.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para pobres,600.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para longo prazo,559.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para todos,558.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para 2025,557.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para iniciantes 2025,556.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para ouvir,555.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para crianças dublado,554.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para crianças,553.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para adolescentes,552.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para que sirve,551.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para principiantes,550.0,br,chrome,youtube,categoria_Preposições_para,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com ou sem kyc,1251.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com renato,1250.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com kyc,1200.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com privacidade,650.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com a guerra,602.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin com wallet,601.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,http://bitcoin.com.au,600.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin.com como funciona,557.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin.com tutorial,556.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin.com wallet app,555.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin.com wallet app withdrawal,554.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin.com withdrawal,553.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin.com app,552.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin.com wallet como funciona,551.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,comprar bitcoin com cartao de credito,550.0,br,chrome,youtube,categoria_Preposições_com,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem kyc,1251.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem corretora,1250.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem ko,800.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem rastro,601.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem taxa,600.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem internet,559.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sem imposto,558.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,comprar bitcoin sem taxa,557.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,comprar bitcoin sem rastro,556.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,cartão bitcoin sem kyc,555.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,vender bitcoin sem kyc,554.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,vender bitcoin sem imposto,553.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,comprar bitcoin sem kyc pix,552.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin investimento sem ko,551.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,carteira bitcoin sem taxa,550.0,br,chrome,youtube,categoria_Preposições_sem,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin,601.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,sobre bitcoin hoje,600.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,tudo sobre bitcoin e criptomoedas,562.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,aula sobre bitcoin,561.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,desenho sobre bitcoin,560.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,imposto sobre bitcoin,559.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,tudo sobre bitcoin para iniciantes,558.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,tudo sobre bitcoin 2025,557.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,curso sobre bitcoin,556.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,notícias sobre bitcoin,555.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,debate sobre bitcoin,554.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,entenda sobre bitcoin,553.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,rubão sobre bitcoin,552.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,barsi sobre bitcoin,551.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,trezoitão sobre bitcoin,550.0,br,chrome,youtube,categoria_Preposições_sobre,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin contra,601.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,como criar conta bitcoin,600.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,conta bitcoin,558.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,como recuperar conta bitcoin,557.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,como ter conta bitcoin,556.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,conta digital mercado bitcoin,555.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pro und contra,554.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,como criar conta bitcoin angola,553.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoins,552.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é confiável,551.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin explica,550.0,br,chrome,youtube,categoria_Preposições_contra,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate 2030,601.0,br,chrome,youtube,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ate onde vai,600.0,br,chrome,youtube,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai cair ate quanto,554.0,br,chrome,youtube,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoins,553.0,br,chrome,youtube,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin atualmente,552.0,br,chrome,youtube,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin em alta,551.0,br,chrome,youtube,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoins hoje,550.0,br,chrome,youtube,categoria_Preposições_até,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs faria limer,1250.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ethereum,1050.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ações,900.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs ouro,601.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs monero,600.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs faria limers,559.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs faria,558.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs bitcoin cash,557.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e drex,556.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs fiat,555.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs xrp,554.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs gold,553.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs shitcoin,552.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs altcoin,551.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vs etf bitcoin,550.0,br,chrome,youtube,categoria_Comparações_vs,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é melhor que dolar,601.0,br,chrome,youtube,categoria_Comparações_melhor que,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,melhor que bitcoin,600.0,br,chrome,youtube,categoria_Comparações_melhor que,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum,1251.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ações,1250.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou etf de bitcoin,950.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou fundos imobiliarios,602.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou criptomoedas,601.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ouro,600.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou renda fixa,558.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou dolar,557.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum qual o melhor,556.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou cdb,555.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou bolsa de valores,554.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou nada,553.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum 2025,552.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou solana,551.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou altcoin,550.0,br,chrome,youtube,categoria_Comparações_ou,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e liberdade,1201.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e ethereum,1200.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e criptomoedas,901.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e os pobres,900.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e blockchain,850.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e altcoins,650.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e guerra,601.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e ethereum 2025,600.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e imposto de renda,556.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é seguro,555.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e agora,554.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin é furada,553.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e cripto,552.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin em monero,551.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin e criptomoedas como funciona,550.0,br,chrome,youtube,categoria_Comparações_e,2025-12-12 00:00:49,,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin hoje,,,,web,,2025-12-12 00:00:49,100.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,dolar,,,,web,,2025-12-12 00:00:49,48.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin dolar,,,,web,,2025-12-12 00:00:49,47.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin dólar,,,,web,,2025-12-12 00:00:49,33.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,dólar,,,,web,,2025-12-12 00:00:49,33.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin usd,,,,web,,2025-12-12 00:00:49,20.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,dólar hoje,,,,web,,2025-12-12 00:00:49,19.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin dólar hoje,,,,web,,2025-12-12 00:00:49,19.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin valor,,,,web,,2025-12-12 00:00:49,17.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin dolar hoje,,,,web,,2025-12-12 00:00:49,15.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin real,,,,web,,2025-12-12 00:00:49,15.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,dolar hoje,,,,web,,2025-12-12 00:00:49,14.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,cotação bitcoin,,,,web,,2025-12-12 00:00:49,12.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin hoje usd,,,,web,,2025-12-12 00:00:49,10.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,ethereum,,,,web,,2025-12-12 00:00:49,9.0,,,,,,,,,,,,,
Google Trends,top,bitcoin,bitcoin em dolar,,,,web,,2025-12-12 00:00:49,8.0,,,,,,,,,,,,,
